mapping_code	source_type	source_id	simplified_word	traditional_word	simplified_sentence	traditional_sentence	source_sentence
2335_1	tatoeba	9953235	躯体	軀體	没有了你，我就像没有灵魂的躯体。	沒有了你，我就像沒有靈魂的軀體。	没有了你，我就像没有灵魂的躯体。
2338_1	tatoeba	8589277	挑衅	挑釁	萨米对顾客变得更加挑衅了。	薩米對顧客變得更加挑釁了。	萨米对顾客变得更加挑衅了。
2342_1	authored		衔接	銜接	编辑调整了两段之间的衔接。	編輯調整了兩段之間的銜接。	
2343_1	tatoeba	793548	棋盘	棋盤	我在棋盘上把一个棋子向前移动一步。	我在棋盤上把一個棋子向前移動一步。	我在棋盤上把一個棋子向前移動一步。
2349_1	tatoeba	827487	鸽子	鴿子	他放我鸽子；我等了他一整晚！	他放我鴿子；我等了他一整晚！	他放我鸽子；我等了他一整晚！
2350_1	authored		收敛	收斂	听到批评后，他收敛了许多。	聽到批評後，他收斂了許多。	
2354_1	tatoeba	13828932	领导	領導	许多人说他不适合当领导。	許多人說他不適合當領導。	许多人说他不适合当领导。
2359_1	tatoeba	2092374	脸色	臉色	发生什么了？你脸色这样苍白。	發生什麼了？你臉色這樣蒼白。	发生什么了？你脸色这样苍白。
2366_1	tatoeba	334871	狩猎	狩獵	我等不及想要和我爸爸去狩猎。	我等不及想要和我爸爸去狩獵。	我等不及想要和我爸爸去狩猎。
2372_1	tatoeba	4182627	馅饼	餡餅	你已经吃了很多馅饼。	你已經吃了很多餡餅。	你已经吃了很多馅饼。
2373_1	authored		博物馆	博物館	博物馆正在展出古代陶器。	博物館正在展出古代陶器。	
2382_1	authored		瘙痒	瘙癢	皮肤瘙痒时不要用力抓挠。	皮膚瘙癢時不要用力抓撓。	
2393_0	tatoeba	633872	旋转	旋轉	地球大约每三百六十五天就会围绕太阳旋转一周。	地球大約每三百六十五天就會圍繞太陽旋轉一週。	地球大約每三百六十五天就會圍繞太陽旋轉一周。
2393_1	authored		旋床	鏇床	工人用旋床加工金属零件。	工人用鏇床加工金屬零件。	
2396_1	authored		阎王	閻王	传说阎王掌管阴间。	傳說閻王掌管陰間。	
2397_1	tatoeba	332765	阐述	闡述	他简单地阐述了他的理由。	他簡單地闡述了他的理由。	他简单地阐述了他的理由。
2400_1	tatoeba	8839832	覆盖	覆蓋	山林小道被雪完全覆盖住了。	山林小道被雪完全覆蓋住了。	山林小道被雪完全覆盖住了。
2405_1	tatoeba	8143516	不断	不斷	小脑需要连续不断的血液供给。	小腦需要連續不斷的血液供給。	小脑需要连续不断的血液供给。
2407_1	tatoeba	13109809	野兽	野獸	你认为你是什么野兽？猎犬还是老鼠？	你認為你是什麼野獸？獵犬還是老鼠？	你認為你是什麼野獸？獵犬還是老鼠？
2412_1	authored		李鸿章	李鴻章	李鸿章是晚清的重要大臣。	李鴻章是晚清的重要大臣。	
2417_1	tatoeba	9972834	逐渐	逐漸	这个国家的人口正在逐渐减少。	這個國家的人口正在逐漸減少。	这个国家的人口正在逐渐减少。
2423_1	tatoeba	13873663	渊源	淵源	广东与香港、澳门地理相邻，三地在文化与语言上有著深厚的渊源。	廣東與香港、澳門地理相鄰，三地在文化與語言上有著深厚的淵源。	廣東與香港、澳門地理相鄰，三地在文化與語言上有著深厚的淵源。
2425_1	tatoeba	415637	渔业	漁業	这个岛的经济依靠的是渔业。	這個島的經濟依靠的是漁業。	这个岛的经济依靠的是渔业。
2431_0	authored		海淀区	海淀區	海淀区有许多高等院校。	海淀區有許多高等院校。	
2431_1	authored		沉淀	沉澱	杯底出现了一层白色沉淀。	杯底出現了一層白色沉澱。	
2437_1	tatoeba	869891	渗透	滲透	骇客们找到渗透私人或公共网络的新方法。	駭客們找到滲透私人或公共網路的新方法。	駭客們找到滲透私人或公共網絡的新方法。
2440_1	tatoeba	1948458	惭愧	慚愧	我很惭愧，这是我第一次对我爸说谎。	我很慚愧，這是我第一次對我爸說謊。	我很惭愧，这是我第一次对我爸说谎。
2442_1	tatoeba	1565730	恐惧	恐懼	无知是恐惧之母，也是崇拜之母。	無知是恐懼之母，也是崇拜之母。	无知是恐惧之母，也是崇拜之母。
2445_1	tatoeba	829678	惊人	驚人	他以惊人的速度游自由泳，你该看看。	他以驚人的速度遊自由泳，你該看看。	他以惊人的速度游自由泳，你该看看。
2449_1	authored		惨案	慘案	纪念馆记录了那场惨案。	紀念館記錄了那場慘案。	
2450_1	tatoeba	333351	习惯	習慣	你很快就会习惯吃日本料理了。	你很快就會習慣吃日本料理了。	你很快就会习惯吃日本料理了。
2459_1	tatoeba	13117586	阴谋	陰謀	人们指控他参与了这场阴谋。	人們指控他參與了這場陰謀。	人們指控他參與了這場陰謀。
2460_1	tatoeba	380162	间谍	間諜	我突然想到他可能是个商业间谍。	我突然想到他可能是個商業間諜。	我突然想到他可能是個商業間諜。
2461_1	tatoeba	2026506	撒谎	撒謊	汤姆太老实了，连撒谎都不会。	湯姆太老實了，連撒謊都不會。	汤姆太老实了，连撒谎都不会。
2462_1	tatoeba	5613678	和谐	和諧	我们必须学会与自然和谐共处。	我們必須學會與自然和諧共處。	我们必须学会与自然和谐共处。
2464_1	tatoeba	12047759	祈祷	祈禱	让我们祈祷他学得很快吧。	讓我們祈禱他學得很快吧。	让我们祈祷他学得很快吧。
2465_1	authored		大祸	大禍	粗心大意差点酿成大祸。	粗心大意差點釀成大禍。	
2466_1	tatoeba	829311	所谓	所謂	她就是所谓有教养的女性。	她就是所謂有教養的女性。	她就是所谓有教养的女性。
2467_1	tatoeba	875076	谚语	諺語	在威尔斯，我们有一个句谚语。	在威爾斯，我們有一個句諺語。	在威爾斯，我們有一個句諺語。
2468_1	authored		谜底	謎底	故事最后才揭开谜底。	故事最後才揭開謎底。	
2473_1	tatoeba	5246142	导弹	導彈	飞机即将撞上成塔，但是防空导弹将它制止了。	飛機即將撞上成塔，但是防空導彈將它制止了。	飛機即將撞上成塔，但是防空導彈將它制止了。
2475_1	tatoeba	503065	堕落	墮落	我不会堕落到他那个地步。	我不會墮落到他那個地步。	我不会堕落到他那个地步。
2476_1	tatoeba	5650516	随着	隨著	随着故事的进行，谜题揭开了。	隨著故事的進行，謎題揭開了。	随着故事的进行，谜题揭开了。
2480_1	tatoeba	2052524	隐藏	隱藏	汤姆隐藏着一个可怕的秘密。	湯姆隱藏著一個可怕的秘密。	汤姆隐藏着一个可怕的秘密。
2482_1	authored		婶子	嬸子	邻居婶子送来一篮蔬菜。	鄰居嬸子送來一籃蔬菜。	
2484_1	authored		颇具	頗具	这座古城颇具历史价值。	這座古城頗具歷史價值。	
2485_1	authored		瓶颈	瓶頸	资金不足成为项目的瓶颈。	資金不足成為專案的瓶頸。	
2486_1	tatoeba	2103703	成绩	成績	不要躺在过去的成绩上睡大觉。	不要躺在過去的成績上睡大覺。	不要躺在过去的成绩上睡大觉。
2487_1	tatoeba	2609577	情绪	情緒	攀比心理会让人产生负面情绪。	攀比心理會讓人產生負面情緒。	攀比心理会让人产生负面情绪。
2488_1	tatoeba	432907	继续	繼續	他因为太疲劳而无法继续前进。	他因為太疲勞而無法繼續前進。	他因为太疲劳而无法继续前进。
2489_1	tatoeba	5957612	骑兵	騎兵	他是这个国家的骑兵总司令。	他是這個國家的騎兵總司令。	他是這個國家的騎兵總司令。
2490_1	tatoeba	13878993	绰号	綽號	村里人都叫他「老酒鬼」，这绰号跟了他三十年。	村裡人都叫他「老酒鬼」，這綽號跟了他三十年。	村裡人都叫他「老酒鬼」，這綽號跟了他三十年。
2491_1	tatoeba	336862	绳子	繩子	那个溺水的男人抓紧了绳子。	那個溺水的男人抓緊了繩子。	那个溺水的男人抓紧了绳子。
2492_1	tatoeba	2442120	维护	維護	维护客户利益就是维护公司利益。	維護客戶利益就是維護公司利益。	维护客户利益就是维护公司利益。
2494_1	tatoeba	1750361	绷带	綳帶	他先清洗了伤口，再绑上绷带。	他先清洗了傷口，再綁上綳帶。	他先清洗了伤口，再绑上绷带。
2495_1	tatoeba	6100214	丝绸	絲綢	丝绸之路形成的初衷并非是贸易。	絲綢之路形成的初衷並非是貿易。	絲綢之路形成的初衷並非是貿易。
2496_1	tatoeba	502845	综合	綜合	所有意见是真相和错误的综合。	所有意見是真相和錯誤的綜合。	所有意见是真相和错误的综合。
2497_1	authored		破绽	破綻	他的谎言很快露出了破绽。	他的謊言很快露出了破綻。	
2498_1	authored		绿教	緑教	“绿教”是带有贬义的网络用语。	“緑教”是帶有貶義的網路用語。	
2499_1	tatoeba	13884559	点缀	點綴	众多村庄点缀著福斯湾的岸边，优美如画。初次于此航行的陌生人，必定会留下深刻印象。	眾多村莊點綴著福斯灣的岸邊，優美如畫。初次於此航行的陌生人，必定會留下深刻印象。	眾多村莊點綴著福斯灣的岸邊，優美如畫。初次於此航行的陌生人，必定會留下深刻印象。
2504_1	authored		琼斯	瓊斯	琼斯教授今天没有来上课。	瓊斯教授今天沒有來上課。	
2516_1	tatoeba	5372278	趋势	趨勢	她很了解最新的时尚趋势。	她很瞭解最新的時尚趨勢。	她很了解最新的時尚趨勢。
2518_1	authored		包揽	包攬	她一人包揽了全部金牌。	她一人包攬了全部金牌。	
2531_1	authored		搀扶	攙扶	护士搀扶老人慢慢起身。	護士攙扶老人慢慢起身。	
2533_1	tatoeba	333030	耽搁	耽擱	火车因大雪被耽搁了。	火車因大雪被耽擱了。	火车因大雪被耽搁了。
2535_1	authored		搂抱	摟抱	久别重逢的家人紧紧搂抱在一起。	久別重逢的家人緊緊摟抱在一起。	
2536_1	tatoeba	824453	搅拌	攪拌	食物调理机往往比搅拌机短和宽。	食物調理機往往比攪拌機短和寬。	食物調理機往往比攪拌機短和寬。
2544_1	tatoeba	334721	联系	聯係	我们联系上他们已经为时已晚。	我們聯係上他們已經為時已晚。	我们联系上他们已经为时已晚。
2555_1	authored		蒋介石	蔣介石	蒋介石是中国近代史上的政治人物。	蔣介石是中國近代史上的政治人物。	
2558_1	tatoeba	10278312	韩国	韓國	我和我的朋友们想在韩国工作。	我和我的朋友們想在韓國工作。	我和我的朋友們想在韓國工作。
2579_1	authored		椭圆形	橢圓形	这张桌子的桌面呈椭圆形。	這張桌子的桌面呈橢圓形。	
2591_1	tatoeba	466264	确定	確定	会议重新开始的时间还不确定。	會議重新開始的時間還不確定。	会议重新开始的时间还不确定。
2597_1	tatoeba	8727847	脸颊	臉頰	两滴眼泪从她的脸颊滑落下来。	兩滴眼淚從她的臉頰滑落下來。	两滴眼泪从她的脸颊滑落下来。
2598_1	authored		霹雳	霹靂	一道霹雳划破夜空。	一道霹靂劃破夜空。	
2599_1	tatoeba	2431737	暂时	暫時	形式是暂时的，等级才是永恒的。	形式是暫時的，等級才是永恆的。	形式是暂时的，等级才是永恒的。
2601_1	authored		翘首	翹首	村民翘首等待远方的亲人归来。	村民翹首等待遠方的親人歸來。	
2602_1	authored		前辈	前輩	我向经验丰富的前辈请教。	我向經驗豐富的前輩請教。	
2605_1	authored		开凿	開鑿	工人正在山中开凿隧道。	工人正在山中開鑿隧道。	
2606_1	tatoeba	2152762	辉煌	輝煌	这样辉煌的成绩，是如何取得的？	這樣輝煌的成績，是如何取得的？	这样辉煌的成绩，是如何取得的？
2609_1	tatoeba	346900	欣赏	欣賞	你觉得有多少人懂得欣赏音乐？	你覺得有多少人懂得欣賞音樂？	你覺得有多少人懂得欣賞音樂？
2612_1	tatoeba	13593663	青睐	青睞	她的国语声调精准，自然比同龄人更受评审青睐。	她的國語聲調精準，自然比同齡人更受評審青睞。	她的國語聲調精準，自然比同齡人更受評審青睞。
2618_1	tatoeba	13847495	喷出	噴出	章鱼会喷出墨汁来逃避天敌。	章魚會噴出墨汁來逃避天敵。	章鱼会喷出墨汁来逃避天敌。
2627_1	tatoeba	13519149	范畴	範疇	俄语动词的一个特征是存在体的范畴。	俄語動詞的一個特徵是存在體的範疇。	俄語動詞的一個特徵是存在體的範疇。
2628_1	tatoeba	10007005	实践	實踐	我们怎样才能将其付出实践？	我們怎樣才能將其付出實踐？	我们怎样才能将其付出实践？
2633_1	tatoeba	5968312	遗址	遺址	这座体育馆下藏著一个重要的遗址。	這座體育館下藏著一個重要的遺址。	這座體育館下藏著一個重要的遺址。
2640_1	authored		杜鹃花	杜鵑花	春天山坡上开满了杜鹃花。	春天山坡上開滿了杜鵑花。	
2650_1	tatoeba	10367177	赋予	賦予	什么赋予了人生意义？	什麼賦予了人生意義？	什么赋予了人生意义？
2651_1	tatoeba	810592	赌博	賭博	你不喜欢赌博，是吗？	你不喜歡賭博，是嗎？	你不喜歡賭博，是嗎？
2652_1	authored		赎回	贖回	基金到期后可以按约定赎回。	基金到期後可以按約定贖回。	
2653_1	authored		赏赐	賞賜	国王赏赐了勇敢的士兵。	國王賞賜了勇敢計程車兵。	
2654_1	tatoeba	10342272	赔偿	賠償	你需要赔偿他损失的钱。	你需要賠償他損失的錢。	你需要赔偿他损失的钱。
2656_1	authored		铸造	鑄造	工匠用青铜铸造钟鼎。	工匠用青銅鑄造鐘鼎。	
2657_1	tatoeba	13603157	店铺	店鋪	因为是星期日，所以店铺没开。	因為是星期日，所以店鋪沒開。	因為是星期日，所以店鋪沒開。
2658_1	authored		链接	鏈接	请把链接发给所有参加者。	請把鏈接發給所有參加者。	
2659_1	tatoeba	1423374	销售	銷售	邮购是直接销售的主要形式。	郵購是直接銷售的主要形式。	郵購是直接銷售的主要形式。
2660_1	tatoeba	13924822	封锁	封鎖	这个港口可能会遭到封锁。	這個港口可能會遭到封鎖。	這個港口可能會遭到封鎖。
2661_1	tatoeba	3966152	锄头	鋤頭	用锄头的时候小心一些	用鋤頭的時候小心一些	用锄头的时候小心一些
2662_1	authored		锅巴	鍋巴	锅底剩下的锅巴又香又脆。	鍋底剩下的鍋巴又香又脆。	
2663_1	authored		不锈钢	不銹鋼	这个水壶由不锈钢制成。	這個水壺由不銹鋼製成。	
2664_1	tatoeba	470977	先锋	先鋒	他是这个方面的先锋。	他是這個方面的先鋒。	他是这个方面的先锋。
2665_1	authored		氧化锌	氧化鋅	药膏中含有氧化锌。	藥膏中含有氧化鋅。	
2666_1	tatoeba	830481	尖锐	尖鋭	突然间她开始用尖锐的声音大喊。	突然間她開始用尖鋭的聲音大喊。	突然間她開始用尖銳的聲音大喊。
2674_1	tatoeba	7774830	天鹅	天鵝	这只天鹅是黑色的。	這隻天鵝是黑色的。	这只天鹅是黑色的。
2682_0	authored		筑波	筑波	筑波位于日本茨城县。	筑波位於日本茨城縣。	
2682_1	tatoeba	1759600	建筑	建築	学校最高的建筑就是那个水塔。	學校最高的建築就是那個水塔。	学校最高的建筑就是那个水塔。
2684_1	tatoeba	13610489	筛选	篩選	这个公会历史悠久，拥有完整的行政体系与严格的成员筛选标准。	這個公會歷史悠久，擁有完整的行政體系與嚴格的成員篩選標準。	这个公会历史悠久，拥有完整的行政体系与严格的成员筛选标准。
2697_1	authored		储量	儲量	这座矿山的煤炭储量很大。	這座礦山的煤炭儲量很大。	
2703_1	tatoeba	429174	惩罚	懲罰	如果他犯了罪，他应该受到惩罚。	如果他犯了罪，他應該受到懲罰。	如果他犯了罪，他应该受到惩罚。
2704_0	authored		御道	御道	古代皇帝沿着御道进入宫城。	古代皇帝沿著御道進入宮城。	
2704_1	tatoeba	797083	防御	防禦	进攻是最好的防御。	進攻是最好的防禦。	進攻是最好的防禦。
2710_1	tatoeba	373623	解释	解釋	­我回来就解释给你听怎么用。	­我回來就解釋給你聽怎麼用。	­我回来就解释给你听怎么用。
2712_1	tatoeba	801357	希腊	希臘	我既不是雅典人也不是希腊人。	我既不是雅典人也不是希臘人。	我既不是雅典人也不是希腊人。
2717_1	authored		鲁迅	魯迅	鲁迅写过许多小说和杂文。	魯迅寫過許多小說和雜文。	
2722_1	tatoeba	336686	疲惫	疲憊	这个女士看起来很悲伤，也很疲惫。	這個女士看起來很悲傷，也很疲憊。	这个女士看起来很悲伤，也很疲惫。
2724_1	tatoeba	3856444	反馈	反饋	公司欢迎消费者对他们产品的反馈	公司歡迎消費者對他們產品的反饋	公司欢迎消费者对他们产品的反馈
2725_1	authored		眼馋	眼饞	孩子看着蛋糕直眼馋。	孩子看著蛋糕直眼饞。	
2726_1	tatoeba	9969184	装备	裝備	你需要好装备才能爬上这座山。	你需要好裝備才能爬上這座山。	你需要好装备才能爬上这座山。
2727_1	tatoeba	360131	野蛮	野蠻	在教养上，他们可以说是和野蛮人差不多。	在教養上，他們可以說是和野蠻人差不多。	在教養上，他們可以說是和野蠻人差不多。
2737_1	tatoeba	1691771	广阔	廣闊	撒哈拉沙漠广阔无垠。	撒哈拉沙漠廣闊無垠。	撒哈拉沙漠广阔无垠。
2742_1	authored		粪便	糞便	实验人员采集了动物粪便样本。	實驗人員採集了動物糞便樣本。	
2750_1	tatoeba	8580989	停滞	停滯	阿尔及尔从不停滞不前。	阿爾及爾從不停滯不前。	阿尔及尔从不停滞不前。
2756_1	tatoeba	766041	湿润	濕潤	因为气候又暖和又湿润，所以广州一年到头都有花。	因為氣候又暖和又濕潤，所以廣州一年到頭都有花。	因为气候又暖和又湿润，所以广州一年到头都有花。
2759_1	tatoeba	9850367	崩溃	崩潰	如何判断自己已经或濒临精神崩溃？	如何判斷自己已經或瀕臨精神崩潰？	如何判断自己已经或濒临精神崩溃？
2760_1	authored		飞溅	飛濺	车轮驶过水坑，泥水四处飞溅。	車輪駛過水坑，泥水四處飛濺。	
2764_1	tatoeba	3701786	台湾	台灣	我在台湾时，我们成为好朋友。	我在台灣時，我們成為好朋友。	我在臺灣時，我們成為好朋友。
2770_1	tatoeba	429383	愤怒	憤怒	当我忘记约定时，他十分愤怒。	當我忘記約定時，他十分憤怒。	当我忘记约定时，他十分愤怒。
2783_1	authored		逃窜	逃竄	盗贼见到警察后仓皇逃窜。	盜賊見到警察後倉皇逃竄。	
2784_1	authored		被窝	被窩	冬天早晨，我不愿离开温暖的被窝。	冬天早晨，我不願離開溫暖的被窩。	
2791_1	tatoeba	334437	裤子	褲子	哦，我的白裤子！它是新的。	哦，我的白褲子！它是新的。	哦，我的白裤子！它是新的。
2793_1	authored		禅杖	禪杖	老僧拄着禅杖缓步前行。	老僧拄著禪杖緩步前行。	
2795_1	tatoeba	6093372	感谢	感謝	我想为你今天所做的事感谢你。	我想為你今天所做的事感謝你。	我想为你今天所做的事感谢你。
2796_1	tatoeba	867740	谣言	謡言	据我所知，这个谣言不是真的。	據我所知，這個謡言不是真的。	据我所知，这个谣言不是真的。
2797_1	tatoeba	13897311	诽谤	誹謗	别诽谤我。	別誹謗我。	别诽谤我。
2798_1	tatoeba	830473	谦虚	謙虛	获得诺贝尔奖后，她仍谦虚如昔。	獲得諾貝爾獎後，她仍謙虛如昔。	獲得諾貝爾獎後，她仍謙虛如昔。
2800_1	tatoeba	9954787	属于	屬於	你去寻找属于自己的灵感了吗？	你去尋找屬於自己的靈感了嗎？	你去寻找属于自己的灵感了吗？
2801_1	authored		屡次	屢次	他屡次迟到，受到了批评。	他屢次遲到，受到了批評。	
2814_1	tatoeba	10529598	缅甸	緬甸	泰国在北边接壤缅甸和老挝。	泰國在北邊接壤緬甸和寮國。	泰國在北邊接壤緬甸和老撾。
2815_1	authored		光缆	光纜	施工队正在铺设地下光缆。	施工隊正在鋪設地下光纜。	
2816_1	tatoeba	5663466	通缉	通緝	汤姆已经上通缉令三年了。	湯姆已經上通緝令三年了。	汤姆已经上通缉令三年了。
2817_1	authored		绸缎	綢緞	店里陈列着各色绸缎。	店裡陳列著各色綢緞。	
2818_1	tatoeba	13118956	缓慢	緩慢	由硬体到软体的转变是缓慢的。	由硬體到軟體的轉變是緩慢的。	由硬體到軟體的轉變是緩慢的。
2819_1	authored		缔结	締結	两国正式缔结了友好条约。	兩國正式締結了友好條約。	
2820_1	authored		千丝万缕	千絲萬縷	这两件事之间有着千丝万缕的联系。	這兩件事之間有著千絲萬縷的聯絡。	
2821_1	tatoeba	333147	欺骗	欺騙	这将是你最后一次被欺骗了。	這將是你最後一次被欺騙了。	这将是你最后一次被欺骗了。
2822_1	tatoeba	9970747	编辑	編輯	我们应该对人使用基因编辑吗？	我們應該對人使用基因編輯嗎？	我们应该对人使用基因编辑吗？
2823_1	tatoeba	13890572	骚扰	騷擾	让你的儿子别来骚扰我的女儿。	讓你的兒子別來騷擾我的女兒。	让你的儿子别来骚扰我的女儿。
2824_1	tatoeba	11545847	边缘	邊緣	你是在死亡边缘反复磨擦。	你是在死亡邊緣反覆磨擦。	你是在死亡边缘反复磨擦。
2826_1	tatoeba	435238	鹦鹉	鸚鵡	鹦鹉懂得模仿人类说话。	鸚鵡懂得模仿人類說話。	鸚鵡懂得模仿人類說話。
2832_1	tatoeba	836338	拍摄	拍攝	拍摄是在中午十二时左右开始。	拍攝是在中午十二時左右開始。	拍攝是在中午十二時左右開始。
2838_1	tatoeba	8558441	摆脱	擺脫	阿尔及利亚需要摆脱官僚主义。	阿爾及利亞需要擺脫官僚主義。	阿尔及利亚需要摆脱官僚主义。
2838_2	authored		下摆	下襬	裙子的下摆沾上了泥水。	裙子的下襬沾上了泥水。	
2844_1	authored		摊开	攤開	她把地图摊开在桌上。	她把地圖攤開在桌上。	
2851_1	authored		喜鹊	喜鵲	喜鹊落在院里的树枝上。	喜鵲落在院裡的樹枝上。	
2852_1	tatoeba	811085	蓝色	藍色	我想试一下那条蓝色条纹裙。	我想試一下那條藍色條紋裙。	我想试一下那条蓝色条纹裙。
2859_0	tatoeba	13517633	蒙古	蒙古	蒙古国夹在俄罗斯和中国之间。	蒙古國夾在俄羅斯和中國之間。	蒙古國夾在俄羅斯和中國之間。
2859_1	authored		迷蒙	迷濛	清晨的湖面烟雨迷蒙。	清晨的湖面煙雨迷濛。	
2859_2	authored		克莱蒙特	克萊懞特	克莱蒙特是一座安静的小城。	克萊懞特是一座安靜的小城。	
2859_3	authored		启蒙	啟矇	这本读物适合儿童启蒙。	這本讀物適合兒童啟矇。	
2861_1	tatoeba	427606	贡献	貢獻	他为经济发展作了很多贡献。	他為經濟發展作了很多貢獻。	他为经济发展作了很多贡献。
2866_1	tatoeba	7781726	橄榄	橄欖	他曾是个英式橄榄球运动员。	他曾是個英式橄欖球運動員。	他曾是个英式橄榄球运动员。
2870_1	authored		城楼	城樓	游客登上城楼眺望远方。	遊客登上城樓眺望遠方。	
2872_1	tatoeba	8751463	依赖	依賴	阿尔及利亚能依赖可再生能源吗？	阿爾及利亞能依賴可再生能源嗎？	阿尔及利亚能依赖可再生能源吗？
2876_1	tatoeba	10086141	障碍	障礙	汤姆认为玛丽可能有进食障碍。	湯姆認為瑪麗可能有進食障礙。	汤姆认为玛丽可能有进食障碍。
2883_1	tatoeba	11319300	尴尬	尷尬	这么尴尬的事情真亏你想的出来。	這麼尷尬的事情真虧你想的出來。	这么尴尬的事情真亏你想的出来。
2886_1	authored		云雾	雲霧	山顶终年笼罩在云雾之中。	山頂終年籠罩在雲霧之中。	
2888_1	authored		辐射	輻射	医生建议减少不必要的辐射暴露。	醫生建議減少不必要的輻射暴露。	
2889_1	tatoeba	9970747	编辑	編輯	我们应该对人使用基因编辑吗？	我們應該對人使用基因編輯嗎？	我们应该对人使用基因编辑吗？
2890_1	tatoeba	765374	运输	運輸	以前很多货物是通过船运输的。	以前很多貨物是透過船運輸的。	以前很多貨物是通過船運輸的。
2892_1	tatoeba	13559104	频率	頻率	气候变化可能增加飓风的强度和发生频率。	氣候變化可能增加颶風的強度和發生頻率。	氣候變化可能增加颶風的強度和發生頻率。
2893_1	tatoeba	336589	年龄	年齡	你年龄足够大了，该了解更多。	你年齡足夠大了，該瞭解更多。	你年龄足够大了，该了解更多。
2894_1	tatoeba	13880776	鉴于	鑒於	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。	鑒於這片區域的危險，出於安全考慮，他建議我們一起走。	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。
2914_1	authored		蹊跷	蹊蹺	这件事越想越觉得蹊跷。	這件事越想越覺得蹊蹺。	
2923_1	tatoeba	1593707	蜗牛	蝸牛	蜗牛一直在吃我们的莴苣。	蝸牛一直在吃我們的萵苣。	蜗牛一直在吃我们的莴苣。
2936_1	tatoeba	502845	错误	錯誤	所有意见是真相和错误的综合。	所有意見是真相和錯誤的綜合。	所有意见是真相和错误的综合。
2937_1	tatoeba	13837435	抛锚	拋錨	总重量过大，导致卡车抛锚。	總重量過大，導致卡車拋錨。	總重量過大，導致卡車拋錨。
2938_1	authored		无锡	無錫	无锡位于江苏省南部。	無錫位於江蘇省南部。	
2939_1	authored		锣鼓	鑼鼓	节日的锣鼓声响彻全村。	節日的鑼鼓聲響徹全村。	
2940_1	authored		铁锤	鐵錘	工人举起铁锤敲打钢板。	工人舉起鐵錘敲打鋼板。	
2941_1	authored		圆锥形	圓錐形	这座屋顶呈圆锥形。	這座屋頂呈圓錐形。	
2942_1	authored		锦标赛	錦標賽	她在锦标赛中获得冠军。	她在錦標賽中獲得冠軍。	
2943_1	tatoeba	347586	关键	關鍵	关键不在穿什么，而是怎么穿。	關鍵不在穿什麼，而是怎麼穿。	关键不在穿什么，而是怎么穿。
2944_1	authored		锯齿	鋸齒	刀背上排列着细密的锯齿。	刀背上排列著細密的鋸齒。	
2945_1	authored		锰矿	錳礦	这里发现了一处大型锰矿。	這裡發現了一處大型錳礦。	
2947_1	tatoeba	461610	辞职	辭職	我一点也没有要辞职的意思。	我一點也沒有要辭職的意思。	我一点也没有要辞职的意思。
2950_1	authored		颓然	頽然	比赛失利后，他颓然坐在地上。	比賽失利後，他頽然坐在地上。	
2952_1	tatoeba	13561217	筹备	籌備	汤姆正在为玛莉筹备生日派对。	湯姆正在為瑪莉籌備生日派對。	湯姆正在為瑪莉籌備生日派對。
2953_1	tatoeba	13857147	签订	簽訂	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	我國與多個鄰國簽訂了自由貿易協定。
2953_2	tatoeba	455323	标签	標籤	箱子的内容在标签上面写着。	箱子的內容在標籤上面寫著。	箱子的内容在标签上面写着。
2954_1	tatoeba	1409456	简单	簡單	变美丽的最简单方法就是微笑。	變美麗的最簡單方法就是微笑。	变美丽的最简单方法就是微笑。
2968_1	tatoeba	13516617	细腻	細膩	调整显色，则可以让画作氛围表现得更细腻。	調整顯色，則可以讓畫作氛圍表現得更細膩。	調整顯色，則可以讓畫作氛圍表現得更細膩。
2974_1	authored		李鹏	李鵬	李鹏曾任中华人民共和国国务院总理。	李鵬曾任中華人民共和國國務院總理。	
2975_1	authored		折腾	折騰	别再折腾那台已经坏掉的机器了。	別再折騰那臺已經壞掉的機器了。	
2977_1	authored		鲍罗廷	鮑羅廷	鲍罗廷曾在中国从事政治活动。	鮑羅廷曾在中國從事政治活動。	
2979_1	tatoeba	13512210	新颖	新穎	真是新颖的意见啊。	真是新穎的意見啊。	真是新穎的意見啊。
2980_1	tatoeba	8834568	接触	接觸	日本有必要和西方各国接触。	日本有必要和西方各國接觸。	日本有必要和西方各国接触。
2983_1	authored		雏形	雛形	新制度已经具备了初步雏形。	新制度已經具備了初步雛形。	
2984_1	authored		泡馍	泡饃	这家店的羊肉泡馍很有名。	這家店的羊肉泡饃很有名。	
2985_1	authored		蒸馏	蒸餾	实验室用蒸馏方法净化液体。	實驗室用蒸餾方法淨化液體。	
2986_1	authored		辣椒酱	辣椒醬	面条里加了一勺辣椒酱。	麵條里加了一勺辣椒醬。	
2997_1	authored		誊写	謄寫	学生把老师的批注誊写到本子上。	學生把老師的批註謄寫到本子上。	
2998_1	tatoeba	9839016	粮食	糧食	粮食安全是国家安全的重要基础。	糧食安全是國家安全的重要基礎。	粮食安全是国家安全的重要基础。
2999_1	tatoeba	333261	人数	人數	遭受心脏病困扰的人数增加了。	遭受心臟病困擾的人數增加了。	遭受心脏病困扰的人数增加了。
