order	source_mapping	simplified	traditional	pinyin	taiwan_pinyin	meaning	simplified_sentence	traditional_sentence	example_source	example_source_id	source_sentence	pinyin_source	taiwan_pinyin_source
2464	2726_1	爬上	爬上	pá shàng		to climb up	你需要好装备才能爬上这座山。	你需要好裝備才能爬上這座山。	tatoeba	9969184	你需要好装备才能爬上这座山。	CC-CEDICT	
2465	2727_1	野蛮	野蠻	yě mán		barbarous	在教养上，他们可以说是和野蛮人差不多。	在教養上，他們可以說是和野蠻人差不多。	tatoeba	360131	在教養上，他們可以說是和野蠻人差不多。	CC-CEDICT	
2466	2737_1	撒哈拉沙漠	撒哈拉沙漠	sā hā lā shā mò		Sahara Desert	撒哈拉沙漠广阔无垠。	撒哈拉沙漠廣闊無垠。	tatoeba	1691771	撒哈拉沙漠广阔无垠。	CC-CEDICT	
2467	2737_1	广阔	廣闊	guǎng kuò		wide	撒哈拉沙漠广阔无垠。	撒哈拉沙漠廣闊無垠。	tatoeba	1691771	撒哈拉沙漠广阔无垠。	CC-CEDICT	
2468	2737_1	无垠	無垠	wú yín		boundless	撒哈拉沙漠广阔无垠。	撒哈拉沙漠廣闊無垠。	tatoeba	1691771	撒哈拉沙漠广阔无垠。	CC-CEDICT	
2469	2742_1	实验	實驗	shí yàn		experiment	实验人员采集了动物粪便样本。	實驗人員採集了動物糞便樣本。	authored			CC-CEDICT	
2470	2742_1	采集	採集	cǎi jí		to gather	实验人员采集了动物粪便样本。	實驗人員採集了動物糞便樣本。	authored			CC-CEDICT	
2471	2742_1	粪便	糞便	fèn biàn		excrement	实验人员采集了动物粪便样本。	實驗人員採集了動物糞便樣本。	authored			CC-CEDICT	
2472	2742_1	样本	樣本	yàng běn		sample	实验人员采集了动物粪便样本。	實驗人員採集了動物糞便樣本。	authored			CC-CEDICT	
2473	2750_1	阿尔及尔	阿爾及爾	ā ěr jí ěr		Algiers	阿尔及尔从不停滞不前。	阿爾及爾從不停滯不前。	tatoeba	8580989	阿尔及尔从不停滞不前。	CC-CEDICT	
2474	2750_1	从不	從不	cóng bù		never	阿尔及尔从不停滞不前。	阿爾及爾從不停滯不前。	tatoeba	8580989	阿尔及尔从不停滞不前。	CC-CEDICT	
2475	2750_1	停滞	停滯	tíng zhì		stagnation	阿尔及尔从不停滞不前。	阿爾及爾從不停滯不前。	tatoeba	8580989	阿尔及尔从不停滞不前。	CC-CEDICT	
2476	2756_1	暖和	暖和	nuǎn huo		warm	因为气候又暖和又湿润，所以广州一年到头都有花。	因為氣候又暖和又濕潤，所以廣州一年到頭都有花。	tatoeba	766041	因为气候又暖和又湿润，所以广州一年到头都有花。	CC-CEDICT	
2477	2756_1	湿润	濕潤	shī rùn		moist	因为气候又暖和又湿润，所以广州一年到头都有花。	因為氣候又暖和又濕潤，所以廣州一年到頭都有花。	tatoeba	766041	因为气候又暖和又湿润，所以广州一年到头都有花。	CC-CEDICT	
2478	2756_1	广州	廣州	guǎng zhōu		Guangzhou	因为气候又暖和又湿润，所以广州一年到头都有花。	因為氣候又暖和又濕潤，所以廣州一年到頭都有花。	tatoeba	766041	因为气候又暖和又湿润，所以广州一年到头都有花。	CC-CEDICT	
2479	2759_1	判断	判斷	pàn duàn		to judge	如何判断自己已经或濒临精神崩溃？	如何判斷自己已經或瀕臨精神崩潰？	tatoeba	9850367	如何判断自己已经或濒临精神崩溃？	CC-CEDICT	
2480	2759_1	濒临	瀕臨	bīn lín		on the edge of	如何判断自己已经或濒临精神崩溃？	如何判斷自己已經或瀕臨精神崩潰？	tatoeba	9850367	如何判断自己已经或濒临精神崩溃？	CC-CEDICT	
2481	2759_1	精神	精神	jīng shén		mental; psychological	如何判断自己已经或濒临精神崩溃？	如何判斷自己已經或瀕臨精神崩潰？	tatoeba	9850367	如何判断自己已经或濒临精神崩溃？	CC-CEDICT	
2482	2759_1	崩溃	崩潰	bēng kuì		to collapse	如何判断自己已经或濒临精神崩溃？	如何判斷自己已經或瀕臨精神崩潰？	tatoeba	9850367	如何判断自己已经或濒临精神崩溃？	CC-CEDICT	
2483	2760_1	车轮	車輪	chē lún		wheel	车轮驶过水坑，泥水四处飞溅。	車輪駛過水坑，泥水四處飛濺。	authored			CC-CEDICT	
2484	2760_1	水坑	水坑	shuǐ kēng		puddle	车轮驶过水坑，泥水四处飞溅。	車輪駛過水坑，泥水四處飛濺。	authored			CC-CEDICT	
2485	2760_1	泥水	泥水	ní shuǐ		muddy water	车轮驶过水坑，泥水四处飞溅。	車輪駛過水坑，泥水四處飛濺。	authored			CC-CEDICT	
2486	2760_1	四处	四處	sì chù		all over the place	车轮驶过水坑，泥水四处飞溅。	車輪駛過水坑，泥水四處飛濺。	authored			CC-CEDICT	
2487	2770_1	忘记	忘記	wàng jì		to forget	当我忘记约定时，他十分愤怒。	當我忘記約定時，他十分憤怒。	tatoeba	429383	当我忘记约定时，他十分愤怒。	CC-CEDICT	
2488	2783_1	盗贼	盜賊	dào zéi		robber	盗贼见到警察后仓皇逃窜。	盜賊見到警察後倉皇逃竄。	authored			CC-CEDICT	
2489	2783_1	警察	警察	jǐng chá		police	盗贼见到警察后仓皇逃窜。	盜賊見到警察後倉皇逃竄。	authored			CC-CEDICT	
2490	2783_1	逃窜	逃竄	táo cuàn		to run away	盗贼见到警察后仓皇逃窜。	盜賊見到警察後倉皇逃竄。	authored			CC-CEDICT	
2491	2784_1	冬天	冬天	dōng tiān		winter	冬天早晨，我不愿离开温暖的被窝。	冬天早晨，我不願離開溫暖的被窩。	authored			CC-CEDICT	
2492	2784_1	早晨	早晨	zǎo chén		early morning	冬天早晨，我不愿离开温暖的被窝。	冬天早晨，我不願離開溫暖的被窩。	authored			CC-CEDICT	
2493	2784_1	不愿	不願	bù yuàn		unwilling	冬天早晨，我不愿离开温暖的被窝。	冬天早晨，我不願離開溫暖的被窩。	authored			CC-CEDICT	
2494	2784_1	温暖	溫暖	wēn nuǎn		warm	冬天早晨，我不愿离开温暖的被窝。	冬天早晨，我不願離開溫暖的被窩。	authored			CC-CEDICT	
2495	2791_1	裤子	褲子	kù zi		trousers	哦，我的白裤子！它是新的。	哦，我的白褲子！它是新的。	tatoeba	334437	哦，我的白裤子！它是新的。	CC-CEDICT	
2496	2793_1	禅杖	禪杖	chán zhàng		the staff of a Buddhist monk	老僧拄着禅杖缓步前行。	老僧拄著禪杖緩步前行。	authored			CC-CEDICT	
2497	2795_1	感谢	感謝	gǎn xiè		to thank	我想为你今天所做的事感谢你。	我想為你今天所做的事感謝你。	tatoeba	6093372	我想为你今天所做的事感谢你。	CC-CEDICT	
2498	2796_1	谣言	謡言	yáo yán		rumor	据我所知，这个谣言不是真的。	據我所知，這個謡言不是真的。	tatoeba	867740	据我所知，这个谣言不是真的。	CC-CEDICT	
2499	2796_1	真的	真的	zhēn de		really	据我所知，这个谣言不是真的。	據我所知，這個謡言不是真的。	tatoeba	867740	据我所知，这个谣言不是真的。	CC-CEDICT	
2500	2798_1	诺贝尔	諾貝爾	nuò bèi ěr		Nobel	获得诺贝尔奖后，她仍谦虚如昔。	獲得諾貝爾獎後，她仍謙虛如昔。	tatoeba	830473	獲得諾貝爾獎後，她仍謙虛如昔。	CC-CEDICT	
2501	2798_1	谦虚	謙虛	qiān xū		modest	获得诺贝尔奖后，她仍谦虚如昔。	獲得諾貝爾獎後，她仍謙虛如昔。	tatoeba	830473	獲得諾貝爾獎後，她仍謙虛如昔。	CC-CEDICT	
2502	2800_1	灵感	靈感	líng gǎn		creative inspiration	你去寻找属于自己的灵感了吗？	你去尋找屬於自己的靈感了嗎？	tatoeba	9954787	你去寻找属于自己的灵感了吗？	CC-CEDICT	
2503	2801_1	屡次	屢次	lǚ cì		repeatedly	他屡次迟到，受到了批评。	他屢次遲到，受到了批評。	authored			CC-CEDICT	
2504	2814_1	泰国	泰國	tài guó		Thailand	泰国在北边接壤缅甸和老挝。	泰國在北邊接壤緬甸和寮國。	tatoeba	10529598	泰國在北邊接壤緬甸和老撾。	CC-CEDICT	
2505	2814_1	北边	北邊	běi biān		north	泰国在北边接壤缅甸和老挝。	泰國在北邊接壤緬甸和寮國。	tatoeba	10529598	泰國在北邊接壤緬甸和老撾。	CC-CEDICT	
2506	2814_1	接壤	接壤	jiē rǎng		to border on	泰国在北边接壤缅甸和老挝。	泰國在北邊接壤緬甸和寮國。	tatoeba	10529598	泰國在北邊接壤緬甸和老撾。	CC-CEDICT	
2507	2814_1	缅甸	緬甸	miǎn diàn		Myanmar	泰国在北边接壤缅甸和老挝。	泰國在北邊接壤緬甸和寮國。	tatoeba	10529598	泰國在北邊接壤緬甸和老撾。	CC-CEDICT	
2508	2814_1	老挝	寮國	lǎo wō		Laos	泰国在北边接壤缅甸和老挝。	泰國在北邊接壤緬甸和寮國。	tatoeba	10529598	泰國在北邊接壤緬甸和老撾。	CC-CEDICT	
2509	2815_1	施工	施工	shī gōng		construction	施工队正在铺设地下光缆。	施工隊正在鋪設地下光纜。	authored			CC-CEDICT	
2510	2815_1	铺设	鋪設	pū shè		to lay	施工队正在铺设地下光缆。	施工隊正在鋪設地下光纜。	authored			CC-CEDICT	
2511	2815_1	地下	地下	dì xià		underground	施工队正在铺设地下光缆。	施工隊正在鋪設地下光纜。	authored			CC-CEDICT	
2512	2815_1	光缆	光纜	guāng lǎn		optical cable	施工队正在铺设地下光缆。	施工隊正在鋪設地下光纜。	authored			CC-CEDICT	
2513	2816_1	通缉	通緝	tōng jī	tōng qì	to list as wanted	汤姆已经上通缉令三年了。	湯姆已經上通緝令三年了。	tatoeba	5663466	汤姆已经上通缉令三年了。	CC-CEDICT	Taiwan MOE Concise Dictionary
2514	2817_1	陈列	陳列	chén liè		to display	店里陈列着各色绸缎。	店裡陳列著各色綢緞。	authored			CC-CEDICT	
2515	2817_1	各色	各色	gè sè		all kinds	店里陈列着各色绸缎。	店裡陳列著各色綢緞。	authored			CC-CEDICT	
2516	2817_1	绸缎	綢緞	chóu duàn		satin	店里陈列着各色绸缎。	店裡陳列著各色綢緞。	authored			CC-CEDICT	
2517	2818_1	硬体	硬體	yìng tǐ		hardware	由硬体到软体的转变是缓慢的。	由硬體到軟體的轉變是緩慢的。	tatoeba	13118956	由硬體到軟體的轉變是緩慢的。	CC-CEDICT	
2518	2818_1	软体	軟體	ruǎn tǐ		soft-bodied	由硬体到软体的转变是缓慢的。	由硬體到軟體的轉變是緩慢的。	tatoeba	13118956	由硬體到軟體的轉變是緩慢的。	CC-CEDICT	
2519	2818_1	转变	轉變	zhuǎn biàn		to change	由硬体到软体的转变是缓慢的。	由硬體到軟體的轉變是緩慢的。	tatoeba	13118956	由硬體到軟體的轉變是緩慢的。	CC-CEDICT	
2520	2818_1	缓慢	緩慢	huǎn màn		slow	由硬体到软体的转变是缓慢的。	由硬體到軟體的轉變是緩慢的。	tatoeba	13118956	由硬體到軟體的轉變是緩慢的。	CC-CEDICT	
2521	2819_1	两国	兩國	liǎng guó		both countries	两国正式缔结了友好条约。	兩國正式締結了友好條約。	authored			CC-CEDICT	
2522	2819_1	缔结	締結	dì jié		to conclude	两国正式缔结了友好条约。	兩國正式締結了友好條約。	authored			CC-CEDICT	
2523	2819_1	友好	友好	yǒu hǎo		friendly	两国正式缔结了友好条约。	兩國正式締結了友好條約。	authored			CC-CEDICT	
2524	2820_1	有着	有著	yǒu zhe		to have	这两件事之间有着千丝万缕的联系。	這兩件事之間有著千絲萬縷的聯絡。	authored			CC-CEDICT	
2525	2820_1	千丝万缕	千絲萬縷	qiān sī wàn lǚ		intricately interconnected	这两件事之间有着千丝万缕的联系。	這兩件事之間有著千絲萬縷的聯絡。	authored			CC-CEDICT	
2526	2821_1	欺骗	欺騙	qī piàn		to deceive	这将是你最后一次被欺骗了。	這將是你最後一次被欺騙了。	tatoeba	333147	这将是你最后一次被欺骗了。	CC-CEDICT	
2527	2822_1	基因	基因	jī yīn		gene	我们应该对人使用基因编辑吗？	我們應該對人使用基因編輯嗎？	tatoeba	9970747	我们应该对人使用基因编辑吗？	CC-CEDICT	
2528	2823_1	儿子	兒子	ér zi		son	让你的儿子别来骚扰我的女儿。	讓你的兒子別來騷擾我的女兒。	tatoeba	13890572	让你的儿子别来骚扰我的女儿。	CC-CEDICT	
2529	2823_1	骚扰	騷擾	sāo rǎo		to disturb	让你的儿子别来骚扰我的女儿。	讓你的兒子別來騷擾我的女兒。	tatoeba	13890572	让你的儿子别来骚扰我的女儿。	CC-CEDICT	
2530	2824_1	边缘	邊緣	biān yuán		edge	你是在死亡边缘反复磨擦。	你是在死亡邊緣反覆磨擦。	tatoeba	11545847	你是在死亡边缘反复磨擦。	CC-CEDICT	
2531	2824_1	反复	反覆	fǎn fù		repeatedly	你是在死亡边缘反复磨擦。	你是在死亡邊緣反覆磨擦。	tatoeba	11545847	你是在死亡边缘反复磨擦。	CC-CEDICT	
2532	2824_1	磨擦	磨擦	mó cā		to rub; friction	你是在死亡边缘反复磨擦。	你是在死亡邊緣反覆磨擦。	tatoeba	11545847	你是在死亡边缘反复磨擦。	CC-CEDICT	
2533	2826_1	鹦鹉	鸚鵡	yīng wǔ		parrot	鹦鹉懂得模仿人类说话。	鸚鵡懂得模仿人類說話。	tatoeba	435238	鸚鵡懂得模仿人類說話。	CC-CEDICT	
2534	2826_1	模仿	模仿	mó fǎng		to imitate	鹦鹉懂得模仿人类说话。	鸚鵡懂得模仿人類說話。	tatoeba	435238	鸚鵡懂得模仿人類說話。	CC-CEDICT	
2535	2832_1	拍摄	拍攝	pāi shè		to take	拍摄是在中午十二时左右开始。	拍攝是在中午十二時左右開始。	tatoeba	836338	拍攝是在中午十二時左右開始。	CC-CEDICT	
2536	2832_1	中午	中午	zhōng wǔ		noon	拍摄是在中午十二时左右开始。	拍攝是在中午十二時左右開始。	tatoeba	836338	拍攝是在中午十二時左右開始。	CC-CEDICT	
2537	2832_1	十二	十二	shí èr		twelve	拍摄是在中午十二时左右开始。	拍攝是在中午十二時左右開始。	tatoeba	836338	拍攝是在中午十二時左右開始。	CC-CEDICT	
2538	2832_1	左右	左右	zuǒ yòu		left and right	拍摄是在中午十二时左右开始。	拍攝是在中午十二時左右開始。	tatoeba	836338	拍攝是在中午十二時左右開始。	CC-CEDICT	
2539	2838_1	摆脱	擺脫	bǎi tuō		to break away from	阿尔及利亚需要摆脱官僚主义。	阿爾及利亞需要擺脫官僚主義。	tatoeba	8558441	阿尔及利亚需要摆脱官僚主义。	CC-CEDICT	
2540	2838_1	官僚	官僚	guān liáo		bureaucrat	阿尔及利亚需要摆脱官僚主义。	阿爾及利亞需要擺脫官僚主義。	tatoeba	8558441	阿尔及利亚需要摆脱官僚主义。	CC-CEDICT	
2541	2851_1	喜鹊	喜鵲	xǐ què		magpie	喜鹊落在院里的树枝上。	喜鵲落在院裡的樹枝上。	authored			CC-CEDICT	
2542	2851_1	树枝	樹枝	shù zhī		branch	喜鹊落在院里的树枝上。	喜鵲落在院裡的樹枝上。	authored			CC-CEDICT	
2543	2852_1	条纹	條紋	tiáo wén		stripe	我想试一下那条蓝色条纹裙。	我想試一下那條藍色條紋裙。	tatoeba	811085	我想试一下那条蓝色条纹裙。	CC-CEDICT	
2544	2859_0	蒙古	蒙古	měng gǔ		Mongolia	蒙古国夹在俄罗斯和中国之间。	蒙古國夾在俄羅斯和中國之間。	tatoeba	13517633	蒙古國夾在俄羅斯和中國之間。	CC-CEDICT	
2545	2859_1	迷蒙	迷濛	mí méng		misty	清晨的湖面烟雨迷蒙。	清晨的湖面煙雨迷濛。	authored			CC-CEDICT	
2546	2859_2	克莱	克萊	kè lái		Clay	克莱蒙特是一座安静的小城。	克萊懞特是一座安靜的小城。	authored			CC-CEDICT	
2547	2859_2	小城	小城	xiǎo chéng		small town	克莱蒙特是一座安静的小城。	克萊懞特是一座安靜的小城。	authored			CC-CEDICT	
2548	2859_3	读物	讀物	dú wù		reading material	这本读物适合儿童启蒙。	這本讀物適合兒童啟矇。	authored			CC-CEDICT	
2549	2859_3	启蒙	啟矇	qǐ méng		to instruct the young	这本读物适合儿童启蒙。	這本讀物適合兒童啟矇。	authored			CC-CEDICT	
2550	2866_1	英式	英式	yīng shì		British-style	他曾是个英式橄榄球运动员。	他曾是個英式橄欖球運動員。	tatoeba	7781726	他曾是个英式橄榄球运动员。	CC-CEDICT	
2551	2866_1	橄榄	橄欖	gǎn lǎn		Chinese olive	他曾是个英式橄榄球运动员。	他曾是個英式橄欖球運動員。	tatoeba	7781726	他曾是个英式橄榄球运动员。	CC-CEDICT	
2552	2870_1	游客	遊客	yóu kè		traveler	游客登上城楼眺望远方。	遊客登上城樓眺望遠方。	authored			CC-CEDICT	
2553	2870_1	登上	登上	dēng shàng		to climb over	游客登上城楼眺望远方。	遊客登上城樓眺望遠方。	authored			CC-CEDICT	
2554	2870_1	城楼	城樓	chéng lóu		city gate tower	游客登上城楼眺望远方。	遊客登上城樓眺望遠方。	authored			CC-CEDICT	
2555	2870_1	眺望	眺望	tiào wàng		to survey the scene from an elevated position	游客登上城楼眺望远方。	遊客登上城樓眺望遠方。	authored			CC-CEDICT	
2556	2872_1	依赖	依賴	yī lài		to depend on	阿尔及利亚能依赖可再生能源吗？	阿爾及利亞能依賴可再生能源嗎？	tatoeba	8751463	阿尔及利亚能依赖可再生能源吗？	CC-CEDICT	
2557	2872_1	再生	再生	zài shēng		to be reborn	阿尔及利亚能依赖可再生能源吗？	阿爾及利亞能依賴可再生能源嗎？	tatoeba	8751463	阿尔及利亚能依赖可再生能源吗？	CC-CEDICT	
2558	2872_1	能源	能源	néng yuán		energy sources	阿尔及利亚能依赖可再生能源吗？	阿爾及利亞能依賴可再生能源嗎？	tatoeba	8751463	阿尔及利亚能依赖可再生能源吗？	CC-CEDICT	
2559	2876_1	进食	進食	jìn shí		to eat	汤姆认为玛丽可能有进食障碍。	湯姆認為瑪麗可能有進食障礙。	tatoeba	10086141	汤姆认为玛丽可能有进食障碍。	CC-CEDICT	
2560	2876_1	障碍	障礙	zhàng ài		barrier	汤姆认为玛丽可能有进食障碍。	湯姆認為瑪麗可能有進食障礙。	tatoeba	10086141	汤姆认为玛丽可能有进食障碍。	CC-CEDICT	
2561	2883_1	尴尬	尷尬	gān gà		awkward	这么尴尬的事情真亏你想的出来。	這麼尷尬的事情真虧你想的出來。	tatoeba	11319300	这么尴尬的事情真亏你想的出来。	CC-CEDICT	
2562	2886_1	终年	終年	zhōng nián		entire year	山顶终年笼罩在云雾之中。	山頂終年籠罩在雲霧之中。	authored			CC-CEDICT	
2563	2888_1	建议	建議	jiàn yì		to propose	医生建议减少不必要的辐射暴露。	醫生建議減少不必要的輻射暴露。	authored			CC-CEDICT	
2564	2888_1	不必要	不必要	bù bì yào		needless	医生建议减少不必要的辐射暴露。	醫生建議減少不必要的輻射暴露。	authored			CC-CEDICT	
2565	2888_1	辐射	輻射	fú shè		to radiate	医生建议减少不必要的辐射暴露。	醫生建議減少不必要的輻射暴露。	authored			CC-CEDICT	
2566	2888_1	暴露	暴露	bào lù	pù lù	to expose	医生建议减少不必要的辐射暴露。	醫生建議減少不必要的輻射暴露。	authored			CC-CEDICT	Taiwan MOE Concise Dictionary
2567	2892_1	飓风	颶風	jù fēng		hurricane	气候变化可能增加飓风的强度和发生频率。	氣候變化可能增加颶風的強度和發生頻率。	tatoeba	13559104	氣候變化可能增加颶風的強度和發生頻率。	CC-CEDICT	
2568	2892_1	强度	強度	qiáng dù		strength	气候变化可能增加飓风的强度和发生频率。	氣候變化可能增加颶風的強度和發生頻率。	tatoeba	13559104	氣候變化可能增加颶風的強度和發生頻率。	CC-CEDICT	
2569	2892_1	频率	頻率	pín lǜ		frequency	气候变化可能增加飓风的强度和发生频率。	氣候變化可能增加颶風的強度和發生頻率。	tatoeba	13559104	氣候變化可能增加颶風的強度和發生頻率。	CC-CEDICT	
2570	2893_1	年龄	年齡	nián líng		age	你年龄足够大了，该了解更多。	你年齡足夠大了，該瞭解更多。	tatoeba	336589	你年龄足够大了，该了解更多。	CC-CEDICT	
2571	2894_1	鉴于	鑒於	jiàn yú		in view of	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。	鑒於這片區域的危險，出於安全考慮，他建議我們一起走。	tatoeba	13880776	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。	CC-CEDICT	
2572	2894_1	危险	危險	wēi xiǎn	wéi xiǎn	danger	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。	鑒於這片區域的危險，出於安全考慮，他建議我們一起走。	tatoeba	13880776	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。	CC-CEDICT	Taiwan MOE Concise Dictionary
2573	2894_1	出于	出於	chū yú		due to	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。	鑒於這片區域的危險，出於安全考慮，他建議我們一起走。	tatoeba	13880776	鉴于这片区域的危险，出于安全考虑，他建议我们一起走。	CC-CEDICT	
2574	2923_1	蜗牛	蝸牛	wō niú	guā niú	snail	蜗牛一直在吃我们的莴苣。	蝸牛一直在吃我們的萵苣。	tatoeba	1593707	蜗牛一直在吃我们的莴苣。	CC-CEDICT	Taiwan MOE Concise Dictionary
2575	2923_1	莴苣	萵苣	wō jù		lettuce	蜗牛一直在吃我们的莴苣。	蝸牛一直在吃我們的萵苣。	tatoeba	1593707	蜗牛一直在吃我们的莴苣。	CC-CEDICT	
2576	2937_1	重量	重量	zhòng liàng		weight	总重量过大，导致卡车抛锚。	總重量過大，導致卡車拋錨。	tatoeba	13837435	總重量過大，導致卡車拋錨。	CC-CEDICT	
2577	2937_1	卡车	卡車	kǎ chē		truck	总重量过大，导致卡车抛锚。	總重量過大，導致卡車拋錨。	tatoeba	13837435	總重量過大，導致卡車拋錨。	CC-CEDICT	
2578	2937_1	抛锚	拋錨	pāo máo		to drop anchor	总重量过大，导致卡车抛锚。	總重量過大，導致卡車拋錨。	tatoeba	13837435	總重量過大，導致卡車拋錨。	CC-CEDICT	
2579	2938_1	无锡	無錫	wú xī		Wuxi	无锡位于江苏省南部。	無錫位於江蘇省南部。	authored			CC-CEDICT	
2580	2938_1	江苏	江蘇	jiāng sū		Jiangsu	无锡位于江苏省南部。	無錫位於江蘇省南部。	authored			CC-CEDICT	
2581	2938_1	南部	南部	nán bù		southern part	无锡位于江苏省南部。	無錫位於江蘇省南部。	authored			CC-CEDICT	
2582	2939_1	锣鼓	鑼鼓	luó gǔ		gongs and drums	节日的锣鼓声响彻全村。	節日的鑼鼓聲響徹全村。	authored			CC-CEDICT	
2583	2939_1	声响	聲響	shēng xiǎng		sound	节日的锣鼓声响彻全村。	節日的鑼鼓聲響徹全村。	authored			CC-CEDICT	
2584	2940_1	敲打	敲打	qiāo dǎ		to beat sb	工人举起铁锤敲打钢板。	工人舉起鐵錘敲打鋼板。	authored			CC-CEDICT	
2585	2940_1	钢板	鋼板	gāng bǎn		steel plate	工人举起铁锤敲打钢板。	工人舉起鐵錘敲打鋼板。	authored			CC-CEDICT	
2586	2941_1	屋顶	屋頂	wū dǐng		roof	这座屋顶呈圆锥形。	這座屋頂呈圓錐形。	authored			CC-CEDICT	
2587	2941_1	圆锥	圓錐	yuán zhuī		cone	这座屋顶呈圆锥形。	這座屋頂呈圓錐形。	authored			CC-CEDICT	
2588	2942_1	锦标	錦標	jǐn biāo		prize	她在锦标赛中获得冠军。	她在錦標賽中獲得冠軍。	authored			CC-CEDICT	
2589	2943_1	关键	關鍵	guān jiàn		crucial point	关键不在穿什么，而是怎么穿。	關鍵不在穿什麼，而是怎麼穿。	tatoeba	347586	关键不在穿什么，而是怎么穿。	CC-CEDICT	
2590	2943_1	不在	不在	bù zài		not to be present	关键不在穿什么，而是怎么穿。	關鍵不在穿什麼，而是怎麼穿。	tatoeba	347586	关键不在穿什么，而是怎么穿。	CC-CEDICT	
2591	2943_1	而是	而是	ér shì		rather	关键不在穿什么，而是怎么穿。	關鍵不在穿什麼，而是怎麼穿。	tatoeba	347586	关键不在穿什么，而是怎么穿。	CC-CEDICT	
2592	2944_1	刀背	刀背	dāo bèi		back of the knife	刀背上排列着细密的锯齿。	刀背上排列著細密的鋸齒。	authored			CC-CEDICT	
2593	2944_1	细密	細密	xì mì		fine	刀背上排列着细密的锯齿。	刀背上排列著細密的鋸齒。	authored			CC-CEDICT	
2594	2944_1	锯齿	鋸齒	jù chǐ		sawtooth	刀背上排列着细密的锯齿。	刀背上排列著細密的鋸齒。	authored			CC-CEDICT	
2595	2947_1	辞职	辭職	cí zhí		to resign	我一点也没有要辞职的意思。	我一點也沒有要辭職的意思。	tatoeba	461610	我一点也没有要辞职的意思。	CC-CEDICT	
2596	2950_1	失利	失利	shī lì		to lose	比赛失利后，他颓然坐在地上。	比賽失利後，他頽然坐在地上。	authored			CC-CEDICT	
2597	2952_1	筹备	籌備	chóu bèi		preparations	汤姆正在为玛莉筹备生日派对。	湯姆正在為瑪莉籌備生日派對。	tatoeba	13561217	湯姆正在為瑪莉籌備生日派對。	CC-CEDICT	
2598	2952_1	派对	派對	pài duì		party	汤姆正在为玛莉筹备生日派对。	湯姆正在為瑪莉籌備生日派對。	tatoeba	13561217	湯姆正在為瑪莉籌備生日派對。	CC-CEDICT	
2599	2953_2	箱子	箱子	xiāng zi		suitcase	箱子的内容在标签上面写着。	箱子的內容在標籤上面寫著。	tatoeba	455323	箱子的内容在标签上面写着。	CC-CEDICT	
2600	2953_2	标签	標籤	biāo qiān		label	箱子的内容在标签上面写着。	箱子的內容在標籤上面寫著。	tatoeba	455323	箱子的内容在标签上面写着。	CC-CEDICT	
2601	2953_2	上面	上面	shàng miàn		on top of	箱子的内容在标签上面写着。	箱子的內容在標籤上面寫著。	tatoeba	455323	箱子的内容在标签上面写着。	CC-CEDICT	
2602	2968_1	氛围	氛圍	fēn wéi		ambience	调整显色，则可以让画作氛围表现得更细腻。	調整顯色，則可以讓畫作氛圍表現得更細膩。	tatoeba	13516617	調整顯色，則可以讓畫作氛圍表現得更細膩。	CC-CEDICT	
2603	2968_1	表现	表現	biǎo xiàn		to show	调整显色，则可以让画作氛围表现得更细腻。	調整顯色，則可以讓畫作氛圍表現得更細膩。	tatoeba	13516617	調整顯色，則可以讓畫作氛圍表現得更細膩。	CC-CEDICT	
2604	2968_1	细腻	細膩	xì nì		smooth	调整显色，则可以让画作氛围表现得更细腻。	調整顯色，則可以讓畫作氛圍表現得更細膩。	tatoeba	13516617	調整顯色，則可以讓畫作氛圍表現得更細膩。	CC-CEDICT	
2605	2974_1	共和国	共和國	gòng hé guó		republic	李鹏曾任中华人民共和国国务院总理。	李鵬曾任中華人民共和國國務院總理。	authored			CC-CEDICT	
2606	2975_1	折腾	折騰	zhē teng	zhē téng	to toss from side to side	别再折腾那台已经坏掉的机器了。	別再折騰那臺已經壞掉的機器了。	authored			CC-CEDICT	Taiwan MOE Concise Dictionary
2607	2975_1	机器	機器	jī qì		machine	别再折腾那台已经坏掉的机器了。	別再折騰那臺已經壞掉的機器了。	authored			CC-CEDICT	
2608	2977_1	从事	從事	cóng shì		to go for	鲍罗廷曾在中国从事政治活动。	鮑羅廷曾在中國從事政治活動。	authored			CC-CEDICT	
2609	2979_1	新颖	新穎	xīn yǐng		novel; original	真是新颖的意见啊。	真是新穎的意見啊。	tatoeba	13512210	真是新穎的意見啊。	CC-CEDICT	
2610	2980_1	必要	必要	bì yào		necessary	日本有必要和西方各国接触。	日本有必要和西方各國接觸。	tatoeba	8834568	日本有必要和西方各国接触。	CC-CEDICT	
2611	2980_1	西方	西方	xī fāng		the West	日本有必要和西方各国接触。	日本有必要和西方各國接觸。	tatoeba	8834568	日本有必要和西方各国接触。	CC-CEDICT	
2612	2980_1	接触	接觸	jiē chù		to touch	日本有必要和西方各国接触。	日本有必要和西方各國接觸。	tatoeba	8834568	日本有必要和西方各国接触。	CC-CEDICT	
